Article ID - Female,Article ID - Male,degree - Female,degree - Male,FF citations,MF citations,FM citations,MM citations
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.94.064001,2,0,1,0,0,0
10.1103/PhysRevC.16.529,10.1103/PhysRevC.68.064606,3,0,0,0,0,0
10.1103/PhysRevC.16.529,10.1103/PhysRevC.72.054312,3,4,0,0,0,0
10.1103/PhysRevC.92.044003,10.1103/PhysRevC.94.064001,1,0,0,0,0,0
10.1103/PhysRevC.92.044003,10.1103/PhysRevC.94.014322,1,0,0,0,0,0
10.1103/PhysRevC.83.064604,10.1103/PhysRevC.88.054620,0,1,0,0,1,0
10.1103/PhysRevC.86.034607,10.1103/PhysRevC.83.064604,2,0,1,1,0,0
10.1103/PhysRevC.85.067601,10.1103/PhysRevC.83.064604,4,0,0,2,0,0
10.1103/PhysRevC.83.064604,10.1103/PhysRevC.84.014611,0,1,0,0,1,0
10.1103/PhysRevC.91.035201,10.1103/PhysRevC.91.045206,0,1,0,0,0,1
10.1103/PhysRevC.91.035201,10.1103/PhysRevC.93.065204,0,0,0,0,0,0
10.1103/PhysRevC.91.035201,10.1103/PhysRevC.92.035208,0,0,0,0,0,0
10.1103/PhysRevC.88.024327,10.1103/PhysRevC.94.014324,2,0,0,0,0,0
10.1103/PhysRevC.88.024327,10.1103/PhysRevC.88.034315,2,5,0,0,0,0
10.1103/PhysRevC.85.064329,10.1103/PhysRevC.91.024001,16,0,2,2,0,0
10.1103/PhysRevC.81.021304,10.1103/PhysRevC.85.064613,22,14,0,2,0,4
10.1103/PhysRevC.6.1608,10.1103/PhysRevC.87.014004,13,6,0,1,0,3
10.1103/PhysRevC.79.054305,10.1103/PhysRevC.75.024302,8,18,0,4,5,1
10.1103/PhysRevC.91.014316,10.1103/PhysRevC.75.024302,0,18,0,0,5,1
10.1103/PhysRevC.81.021304,10.1103/PhysRevC.91.024001,22,0,0,2,0,0
10.1103/PhysRevC.65.054603,10.1103/PhysRevC.69.028501,1,2,0,0,0,1
10.1103/PhysRevC.61.054613,10.1103/PhysRevC.69.028501,1,2,1,0,0,1
10.1103/PhysRevC.84.044614,10.1103/PhysRevC.84.044620,0,15,0,0,0,4
10.1103/PhysRevC.87.061602,10.1103/PhysRevC.84.044614,5,0,3,1,0,0
10.1103/PhysRevC.87.044612,10.1103/PhysRevC.84.044614,1,0,0,0,0,0
10.1103/PhysRevC.84.044614,10.1103/PhysRevC.85.069904,0,0,0,0,0,0
10.1103/PhysRevC.84.044614,10.1103/PhysRevC.86.044612,0,2,0,0,0,0
10.1103/PhysRevC.90.037602,10.1103/PhysRevC.84.044614,0,0,0,0,0,0
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.65.035501,10,1,1,1,0,0
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.66.034610,10,9,1,1,1,1
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.66.014613,10,3,1,1,0,0
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.70.044608,10,8,1,1,0,1
10.1103/PhysRevC.83.064604,10.1103/PhysRevC.84.044620,0,15,0,0,0,4
10.1103/PhysRevC.87.061602,10.1103/PhysRevC.83.064604,5,0,3,1,0,0
10.1103/PhysRevC.86.034607,10.1103/PhysRevC.83.064604,2,0,1,1,0,0
10.1103/PhysRevC.85.067601,10.1103/PhysRevC.83.064604,4,0,0,2,0,0
10.1103/PhysRevC.87.044612,10.1103/PhysRevC.83.064604,1,0,0,0,0,0
10.1103/PhysRevC.83.064604,10.1103/PhysRevC.84.014611,0,1,0,0,1,0
10.1103/PhysRevC.83.064604,10.1103/PhysRevC.85.069904,0,0,0,0,0,0
10.1103/PhysRevC.83.064604,10.1103/PhysRevC.86.044612,0,2,0,0,0,0
10.1103/PhysRevC.83.064604,10.1103/PhysRevC.84.044613,0,8,0,0,2,2
10.1103/PhysRevC.90.037602,10.1103/PhysRevC.83.064604,0,0,0,0,0,0
10.1103/PhysRevC.65.054603,10.1103/PhysRevC.83.054616,1,7,0,0,0,5
10.1103/PhysRevC.61.054613,10.1103/PhysRevC.83.054616,1,7,1,0,0,5
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.84.044610,9,11,0,3,0,0
10.1103/PhysRevC.65.054603,10.1103/PhysRevC.67.054601,1,35,0,0,0,16
10.1103/PhysRevC.61.054613,10.1103/PhysRevC.67.054601,1,35,1,0,0,16
10.1103/PhysRevC.92.044003,10.1103/PhysRevC.94.064318,1,0,0,0,0,0
10.1103/PhysRevC.88.024327,10.1103/PhysRevC.88.034315,2,5,0,0,0,0
10.1103/PhysRevC.65.054603,10.1103/PhysRevC.80.024605,1,15,0,0,0,9
10.1103/PhysRevC.66.039902,10.1103/PhysRevC.67.055202,3,47,2,0,3,13
10.1103/PhysRevC.63.064608,10.1103/PhysRevC.67.055202,6,47,2,2,3,13
10.1103/PhysRevC.66.039902,10.1103/PhysRevC.89.032202,3,6,2,0,1,1
10.1103/PhysRevC.63.064608,10.1103/PhysRevC.89.032202,6,6,2,2,1,1
10.1103/PhysRevC.90.037602,10.1103/PhysRevC.88.057603,0,0,0,0,0,0
10.1103/PhysRevC.93.034608,10.1103/PhysRevC.92.044003,1,1,0,0,0,0
10.1103/PhysRevC.61.054613,10.1103/PhysRevC.80.024605,1,15,1,0,0,9
10.1103/PhysRevC.71.044002,10.1103/PhysRevC.66.039902,4,3,1,0,2,0
10.1103/PhysRevC.71.044002,10.1103/PhysRevC.63.064608,4,6,1,0,2,2
10.1103/PhysRevC.65.034325,10.1103/PhysRevC.81.037602,1,0,0,1,0,0
10.1103/PhysRevC.60.054320,10.1103/PhysRevC.81.037602,5,0,1,0,0,0
10.1103/PhysRevC.83.064604,10.1103/PhysRevC.88.054620,0,1,0,0,1,0
10.1103/PhysRevC.86.034607,10.1103/PhysRevC.83.064604,2,0,1,1,0,0
10.1103/PhysRevC.83.064604,10.1103/PhysRevC.84.014611,0,1,0,0,1,0
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.024901,12,78,0,4,4,31
10.1103/PhysRevC.85.021303,10.1103/PhysRevC.86.041603,15,6,2,1,0,2
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.89.064907,12,11,0,4,4,2
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.91.044326,9,0,0,3,0,0
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.94.064607,9,0,0,3,0,0
10.1103/PhysRevC.85.021303,10.1103/PhysRevC.90.044316,15,3,2,1,0,1
10.1103/PhysRevC.88.031302,10.1103/PhysRevC.85.021303,16,15,0,0,2,1
10.1103/PhysRevC.85.021303,10.1103/PhysRevC.87.044316,15,2,2,1,0,0
10.1103/PhysRevC.85.021303,10.1103/PhysRevC.86.034318,15,15,2,1,0,4
10.1103/PhysRevC.88.044320,10.1103/PhysRevC.85.021303,8,15,2,1,2,1
10.1103/PhysRevC.85.021303,10.1103/PhysRevC.91.044606,15,2,2,1,0,0
10.1103/PhysRevC.85.021303,10.1103/PhysRevC.89.034620,15,0,2,1,0,0
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.064915,12,38,0,4,4,26
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.94.064318,2,0,1,0,0,0
10.1103/PhysRevC.92.044003,10.1103/PhysRevC.94.064318,1,0,0,0,0,0
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.93.045202,2,1,1,0,0,0
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.91.025803,2,18,1,0,0,1
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.84.064901,12,34,0,4,3,16
10.1103/PhysRevC.92.044003,10.1103/PhysRevC.93.045202,1,1,0,0,0,0
10.1103/PhysRevC.89.054904,10.1103/PhysRevC.84.034912,4,12,3,0,0,4
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.014902,12,6,0,4,1,4
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.91.024901,12,1,0,4,0,0
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.044903,12,19,0,4,2,15
10.1103/PhysRevC.89.014902,10.1103/PhysRevC.84.034912,13,12,4,4,0,4
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.88.044905,12,4,0,4,1,2
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.86.024911,12,31,0,4,0,12
10.1103/PhysRevC.86.024913,10.1103/PhysRevC.84.034912,28,12,6,7,0,4
10.1103/PhysRevC.84.054915,10.1103/PhysRevC.84.034912,5,12,0,4,0,4
10.1103/PhysRevC.91.034303,10.1103/PhysRevC.92.054612,1,0,0,0,0,0
10.1103/PhysRevC.91.034303,10.1103/PhysRevC.94.014322,1,0,0,0,0,0
10.1103/PhysRevC.8.75,10.1103/PhysRevC.62.044605,3,4,1,2,0,0
10.1103/PhysRevC.85.034613,10.1103/PhysRevC.8.75,9,3,1,0,1,2
10.1103/PhysRevC.77.065202,10.1103/PhysRevC.91.015206,6,1,0,4,0,1
10.1103/PhysRevC.5.153,10.1103/PhysRevC.6.149,7,12,3,1,0,0
10.1103/PhysRevC.8.1433,10.1103/PhysRevC.34.1192,2,10,0,1,0,3
10.1103/PhysRevC.77.065202,10.1103/PhysRevC.87.024912,6,23,0,4,1,10
10.1103/PhysRevC.77.065202,10.1103/PhysRevC.91.045202,6,0,0,4,0,0
10.1103/PhysRevC.6.1608,10.1103/PhysRevC.7.248,13,12,0,1,0,1
10.1103/PhysRevC.91.014315,10.1103/PhysRevC.94.054607,4,0,0,0,0,0
10.1103/PhysRevC.94.024326,10.1103/PhysRevC.94.054607,0,0,0,0,0,0
10.1103/PhysRevC.67.044601,10.1103/PhysRevC.63.034609,5,10,0,1,1,1
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.66.014613,10,3,1,1,0,0
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.70.044608,10,8,1,1,0,1
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.72.014602,10,1,1,1,0,0
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.70.065205,10,14,1,1,0,3
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.80.024605,10,15,1,1,0,9
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.83.064614,10,13,1,1,0,9
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.71.064610,10,8,1,1,0,1
10.1103/PhysRevC.91.014315,10.1103/PhysRevC.93.054605,4,0,0,0,0,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.84.034315,14,7,3,1,0,4
10.1103/PhysRevC.78.067601,10.1103/PhysRevC.85.054606,5,0,0,0,0,0
10.1103/PhysRevC.84.064310,10.1103/PhysRevC.84.061302,10,11,0,0,0,2
10.1103/PhysRevC.84.064310,10.1103/PhysRevC.88.054308,10,3,0,0,0,1
10.1103/PhysRevC.84.024317,10.1103/PhysRevC.85.054320,0,4,0,0,2,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.85.054320,14,4,3,1,2,0
10.1103/PhysRevC.85.044320,10.1103/PhysRevC.85.054320,7,4,2,0,2,0
10.1103/PhysRevC.84.034309,10.1103/PhysRevC.90.054319,9,1,0,3,0,1
10.1103/PhysRevC.85.021303,10.1103/PhysRevC.90.024303,15,10,2,1,1,3
10.1103/PhysRevC.88.044320,10.1103/PhysRevC.85.021303,8,15,2,1,2,1
10.1103/PhysRevC.84.024317,10.1103/PhysRevC.87.054334,0,3,0,0,0,1
10.1103/PhysRevC.85.024303,10.1103/PhysRevC.84.024317,5,0,1,0,0,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.87.054334,14,3,3,1,0,1
10.1103/PhysRevC.85.024303,10.1103/PhysRevC.76.044323,5,14,1,0,3,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.82.011302,14,2,3,1,0,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.83.054304,14,15,3,1,0,2
10.1103/PhysRevC.84.014313,10.1103/PhysRevC.76.044323,0,14,0,0,3,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.80.044316,14,13,3,1,0,4
10.1103/PhysRevC.85.044320,10.1103/PhysRevC.87.054334,7,3,2,0,0,1
10.1103/PhysRevC.66.039902,10.1103/PhysRevC.67.055202,3,47,2,0,3,13
10.1103/PhysRevC.63.064608,10.1103/PhysRevC.67.055202,6,47,2,2,3,13
10.1103/PhysRevC.66.039902,10.1103/PhysRevC.89.032202,3,6,2,0,1,1
10.1103/PhysRevC.63.064608,10.1103/PhysRevC.89.032202,6,6,2,2,1,1
10.1103/PhysRevC.66.039902,10.1103/PhysRevC.86.048201,3,7,2,0,3,2
10.1103/PhysRevC.63.064608,10.1103/PhysRevC.86.048201,6,7,2,2,3,2
10.1103/PhysRevC.89.035807,10.1103/PhysRevC.93.065801,1,0,0,1,0,0
10.1103/PhysRevC.89.035807,10.1103/PhysRevC.91.045805,1,5,0,1,0,2
10.1103/PhysRevC.89.035807,10.1103/PhysRevC.89.065802,1,10,0,1,0,1
10.1103/PhysRevC.89.035807,10.1103/PhysRevC.91.055807,1,4,0,1,0,1
10.1103/PhysRevC.89.035807,10.1103/PhysRevC.92.025801,1,4,0,1,0,0
10.1103/PhysRevC.71.044002,10.1103/PhysRevC.66.039902,4,3,1,0,2,0
10.1103/PhysRevC.71.044002,10.1103/PhysRevC.63.064608,4,6,1,0,2,2
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.79.044308,14,15,3,1,1,5
10.1103/PhysRevC.78.014007,10.1103/PhysRevC.63.034609,11,10,2,6,1,1
10.1103/PhysRevC.81.014008,10.1103/PhysRevC.63.034609,7,10,0,4,1,1
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.83.054606,10,1,1,1,0,0
10.1103/PhysRevC.80.054001,10.1103/PhysRevC.63.034609,10,10,1,4,1,1
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.93.055205,10,0,1,1,0,0
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.94.064318,10,0,1,1,0,0
10.1103/PhysRevC.63.034609,10.1103/PhysRevC.88.044604,10,0,1,1,0,0
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.94.064318,2,0,1,0,0,0
10.1103/PhysRevC.92.044003,10.1103/PhysRevC.94.064318,1,0,0,0,0,0
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.92.054311,2,6,1,0,0,1
10.1103/PhysRevC.93.034608,10.1103/PhysRevC.90.064312,1,2,0,0,1,0
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.91.025803,2,18,1,0,0,1
10.1103/PhysRevC.92.044003,10.1103/PhysRevC.92.054311,1,6,0,0,0,1
10.1103/PhysRevC.93.024322,10.1103/PhysRevC.94.064312,2,0,1,0,0,0
10.1103/PhysRevC.81.038501,10.1103/PhysRevC.91.054005,1,3,0,0,0,1
10.1103/PhysRevC.93.034608,10.1103/PhysRevC.92.044003,1,1,0,0,0,0
10.1103/PhysRevC.89.034316,10.1103/PhysRevC.91.024320,4,4,0,0,0,1
10.1103/PhysRevC.76.054319,10.1103/PhysRevC.79.044308,24,15,7,1,1,5
10.1103/PhysRevC.79.014307,10.1103/PhysRevC.79.044308,3,15,0,1,1,5
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.79.044308,14,15,3,1,1,5
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.81.044308,14,16,3,1,1,9
10.1103/PhysRevC.82.027307,10.1103/PhysRevC.85.015806,2,2,1,0,0,0
10.1103/PhysRevC.83.064304,10.1103/PhysRevC.85.015806,5,2,0,1,0,0
10.1103/PhysRevC.82.027307,10.1103/PhysRevC.91.064001,2,2,1,0,0,1
10.1103/PhysRevC.83.064304,10.1103/PhysRevC.91.064001,5,2,0,1,0,1
10.1103/PhysRevC.85.034312,10.1103/PhysRevC.76.054319,0,24,0,0,7,1
10.1103/PhysRevC.82.064607,10.1103/PhysRevC.76.054319,4,24,0,4,7,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.91.044319,14,3,3,1,0,0
10.1103/PhysRevC.85.034312,10.1103/PhysRevC.79.014307,0,3,0,0,0,1
10.1103/PhysRevC.85.034312,10.1103/PhysRevC.76.044323,0,14,0,0,3,1
10.1103/PhysRevC.82.064607,10.1103/PhysRevC.79.014307,4,3,0,4,0,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.86.044301,14,4,3,1,0,3
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.93.064319,14,0,3,1,0,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.86.044330,14,9,3,1,1,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.84.044317,14,15,3,1,1,6
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.88.054308,14,3,3,1,0,1
10.1103/PhysRevC.84.054301,10.1103/PhysRevC.76.044323,0,14,0,0,3,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.84.064306,14,4,3,1,0,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.76.054309,14,15,3,1,1,8
10.1103/PhysRevC.79.054305,10.1103/PhysRevC.76.044323,8,14,0,4,3,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.85.034338,14,7,3,1,0,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.90.034303,14,3,3,1,0,2
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.80.014315,14,8,3,1,0,4
10.1103/PhysRevC.82.064607,10.1103/PhysRevC.76.044323,4,14,0,4,3,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.82.024318,14,13,3,1,1,3
10.1103/PhysRevC.86.015212,10.1103/PhysRevC.73.035211,8,6,0,2,0,0
10.1103/PhysRevC.82.027307,10.1103/PhysRevC.94.054006,2,0,1,0,0,0
10.1103/PhysRevC.83.064304,10.1103/PhysRevC.94.054006,5,0,0,1,0,0
10.1103/PhysRevC.82.027307,10.1103/PhysRevC.94.064001,2,0,1,0,0,0
10.1103/PhysRevC.82.027307,10.1103/PhysRevC.83.065801,2,3,1,0,0,1
10.1103/PhysRevC.83.064304,10.1103/PhysRevC.94.064001,5,0,0,1,0,0
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.79.054908,30,11,8,14,0,8
10.1103/PhysRevC.73.044912,10.1103/PhysRevC.79.054908,4,11,4,0,0,8
10.1103/PhysRevC.80.024322,10.1103/PhysRevC.69.034602,3,2,3,0,2,0
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.81.024908,13,4,8,4,0,3
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.81.034904,13,3,8,4,0,2
10.1103/PhysRevC.80.064909,10.1103/PhysRevC.82.024907,13,14,8,4,0,11
10.1103/PhysRevC.61.054613,10.1103/PhysRevC.92.025501,1,0,1,0,0,0
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.81.024908,30,4,8,14,0,3
10.1103/PhysRevC.73.044912,10.1103/PhysRevC.81.024908,4,4,4,0,0,3
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.74.064909,30,12,8,14,0,3
10.1103/PhysRevC.73.044912,10.1103/PhysRevC.74.064909,4,12,4,0,0,3
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.79.024901,30,55,8,14,0,18
10.1103/PhysRevC.73.044912,10.1103/PhysRevC.79.024901,4,55,4,0,0,18
10.1103/PhysRevC.77.024905,10.1103/PhysRevC.74.064907,10,30,4,3,8,14
10.1103/PhysRevC.77.024905,10.1103/PhysRevC.73.044912,10,4,4,3,4,0
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.75.034908,30,3,8,14,0,2
10.1103/PhysRevC.73.044912,10.1103/PhysRevC.75.034908,4,3,4,0,0,2
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.77.044904,30,0,8,14,0,0
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.81.034904,30,3,8,14,0,2
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.79.034903,30,4,8,14,1,3
10.1103/PhysRevC.74.064907,10.1103/PhysRevC.82.024907,30,14,8,14,0,11
10.1103/PhysRevC.61.054613,10.1103/PhysRevC.80.024605,1,15,1,0,0,9
10.1103/PhysRevC.61.054613,10.1103/PhysRevC.83.064614,1,13,1,0,0,9
10.1103/PhysRevC.73.044912,10.1103/PhysRevC.77.044904,4,0,4,0,0,0
10.1103/PhysRevC.73.044912,10.1103/PhysRevC.81.034904,4,3,4,0,0,2
10.1103/PhysRevC.73.044912,10.1103/PhysRevC.79.034903,4,4,4,0,1,3
10.1103/PhysRevC.73.044912,10.1103/PhysRevC.82.024907,4,14,4,0,0,11
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.88.014909,1,8,1,0,1,1
10.1103/PhysRevC.83.064604,10.1103/PhysRevC.88.054620,0,1,0,0,1,0
10.1103/PhysRevC.85.067601,10.1103/PhysRevC.83.064604,4,0,0,2,0,0
10.1103/PhysRevC.83.064604,10.1103/PhysRevC.84.014611,0,1,0,0,1,0
10.1103/PhysRevC.83.047604,10.1103/PhysRevC.88.054620,2,1,1,1,1,0
10.1103/PhysRevC.85.067601,10.1103/PhysRevC.83.047604,4,2,0,2,1,1
10.1103/PhysRevC.83.047604,10.1103/PhysRevC.84.014611,2,1,1,1,1,0
10.1103/PhysRevC.79.014307,10.1103/PhysRevC.83.014320,3,18,0,1,1,3
10.1103/PhysRevC.79.014307,10.1103/PhysRevC.91.014309,3,2,0,1,0,0
10.1103/PhysRevC.79.014307,10.1103/PhysRevC.86.051301,3,32,0,1,1,4
10.1103/PhysRevC.79.014307,10.1103/PhysRevC.84.051307,3,11,0,1,0,3
10.1103/PhysRevC.6.1608,10.1103/PhysRevC.27.1572,13,3,0,1,0,1
10.1103/PhysRevC.91.014315,10.1103/PhysRevC.94.034003,4,0,0,0,0,0
10.1103/PhysRevC.38.1921,10.1103/PhysRevC.17.827,0,0,0,0,0,0
10.1103/PhysRevC.17.827,10.1103/PhysRevC.31.762,0,4,0,0,0,0
10.1103/PhysRevC.91.054908,10.1103/PhysRevC.85.034904,5,1,1,0,1,0
10.1103/PhysRevC.66.039902,10.1103/PhysRevC.89.032202,3,6,2,0,1,1
10.1103/PhysRevC.63.064608,10.1103/PhysRevC.89.032202,6,6,2,2,1,1
10.1103/PhysRevC.6.1608,10.1103/PhysRevC.12.225,13,18,0,1,1,10
10.1103/PhysRevC.17.827,10.1103/PhysRevC.49.1482,0,1,0,0,0,1
10.1103/PhysRevC.82.027307,10.1103/PhysRevC.91.055807,2,4,1,0,0,1
10.1103/PhysRevC.6.1608,10.1103/PhysRevC.37.2022,13,5,0,1,0,2
10.1103/PhysRevC.71.044002,10.1103/PhysRevC.66.039902,4,3,1,0,2,0
10.1103/PhysRevC.71.044002,10.1103/PhysRevC.63.064608,4,6,1,0,2,2
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.85.044903,1,19,1,0,2,15
10.1103/PhysRevC.85.034904,10.1103/PhysRevC.86.064904,1,16,1,0,1,6
10.1103/PhysRevC.94.044311,10.1103/PhysRevC.90.064312,0,2,0,0,1,0
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.91.064001,2,2,1,0,0,1
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.94.034004,2,0,1,0,0,0
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.93.065801,2,0,1,0,0,0
10.1103/PhysRevC.90.064312,10.1103/PhysRevC.94.064001,2,0,1,0,0,0
10.1103/PhysRevC.60.054604,10.1103/PhysRevC.83.067603,16,0,2,0,0,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.77.041302,14,18,3,1,1,3
10.1103/PhysRevC.89.035807,10.1103/PhysRevC.93.024306,1,5,0,1,1,0
10.1103/PhysRevC.89.035807,10.1103/PhysRevC.90.015801,1,1,0,1,0,1
10.1103/PhysRevC.89.035807,10.1103/PhysRevC.92.025803,1,2,0,1,0,0
10.1103/PhysRevC.89.065806,10.1103/PhysRevC.89.035807,1,1,0,1,0,1
10.1103/PhysRevC.89.035807,10.1103/PhysRevC.90.065809,1,12,0,1,1,3
10.1103/PhysRevC.89.024619,10.1103/PhysRevC.60.054604,5,16,0,0,2,0
10.1103/PhysRevC.60.054604,10.1103/PhysRevC.82.044613,16,3,2,0,0,3
10.1103/PhysRevC.85.034613,10.1103/PhysRevC.60.054604,9,16,1,0,2,0
10.1103/PhysRevC.7.1864,10.1103/PhysRevC.14.1630,1,4,0,0,0,1
10.1103/PhysRevC.7.1864,10.1103/PhysRevC.24.1694,1,4,0,0,0,0
10.1103/PhysRevC.87.061602,10.1103/PhysRevC.83.047604,5,2,3,1,1,1
10.1103/PhysRevC.6.2177,10.1103/PhysRevC.14.1630,4,4,2,0,0,1
10.1103/PhysRevC.6.2177,10.1103/PhysRevC.24.1694,4,4,2,0,0,0
10.1103/PhysRevC.6.2177,10.1103/PhysRevC.7.1490,4,4,2,0,0,0
10.1103/PhysRevC.65.054603,10.1103/PhysRevC.94.064303,1,0,0,0,0,0
10.1103/PhysRevC.65.054603,10.1103/PhysRevC.94.065203,1,0,0,0,0,0
10.1103/PhysRevC.65.054603,10.1103/PhysRevC.70.057001,1,1,0,0,0,1
10.1103/PhysRevC.88.054302,10.1103/PhysRevC.77.054311,0,2,0,0,0,0
10.1103/PhysRevC.68.044312,10.1103/PhysRevC.60.054604,10,16,1,0,2,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.90.061601,14,7,3,1,1,4
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.76.054309,14,15,3,1,1,8
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.86.034612,14,4,3,1,1,1
10.1103/PhysRevC.60.054604,10.1103/PhysRevC.61.014609,16,4,2,0,0,0
10.1103/PhysRevC.60.054604,10.1103/PhysRevC.92.034616,16,4,2,0,0,1
10.1103/PhysRevC.77.054311,10.1103/PhysRevC.93.014314,2,0,0,0,0,0
10.1103/PhysRevC.77.054311,10.1103/PhysRevC.84.054604,2,2,0,0,0,0
10.1103/PhysRevC.77.054311,10.1103/PhysRevC.78.044608,2,7,0,0,0,3
10.1103/PhysRevC.81.034321,10.1103/PhysRevC.85.054320,2,4,0,0,2,0
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.85.054320,18,4,5,1,2,0
10.1103/PhysRevC.85.044320,10.1103/PhysRevC.85.054320,7,4,2,0,2,0
10.1103/PhysRevC.60.054320,10.1103/PhysRevC.81.037602,5,0,1,0,0,0
10.1103/PhysRevC.81.034321,10.1103/PhysRevC.90.054308,2,1,0,0,0,0
10.1103/PhysRevC.85.024303,10.1103/PhysRevC.81.034321,5,2,1,0,0,0
10.1103/PhysRevC.94.044325,10.1103/PhysRevC.93.024322,0,2,0,0,1,0
10.1103/PhysRevC.60.054320,10.1103/PhysRevC.72.064317,5,3,1,0,0,1
10.1103/PhysRevC.75.024302,10.1103/PhysRevC.90.054308,18,1,5,1,0,0
10.1103/PhysRevC.85.044320,10.1103/PhysRevC.90.054308,7,1,2,0,0,0
10.1103/PhysRevC.85.024303,10.1103/PhysRevC.75.024302,5,18,1,0,5,1
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.84.065807,14,5,3,1,0,1
10.1103/PhysRevC.85.064910,10.1103/PhysRevC.84.034912,6,12,3,1,0,4
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.84.054901,12,37,0,4,7,14
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.85.024901,12,78,0,4,4,31
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.80.024301,14,12,3,1,0,0
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.94.034004,14,0,3,1,0,0
10.1103/PhysRevC.84.034912,10.1103/PhysRevC.84.064913,12,11,0,4,0,7
10.1103/PhysRevC.76.044323,10.1103/PhysRevC.86.044301,14,4,3,1,0,3
